           1   1.0000000000000000        1.0000000000000004E-008   9.9999889000000000E-009   9.9999778000123198E-009
           2  0.99999994000162684        3.9998858397881327E-008   3.9998769600396477E-008   3.9995939200432348E-008
           3  0.99999982001755283        8.9993056326214724E-008   8.9992756648985863E-008   8.9976036364030458E-008
           4  0.99999964007311881        1.5997666669794592E-007   1.5997595639953883E-007   1.5992057247413355E-007
           5  0.99999940020632694        2.4994135497334680E-007   2.4993996779165823E-007   2.4980200947441104E-007
           6  0.99999910046782947        3.5987638024813138E-007   3.5987398345179583E-007   3.5958497888722773E-007
           7  0.99999874092091345        4.8976859666255961E-007   4.8976479111524744E-007   4.8922629570631833E-007
           8  0.99999832164148261        6.3960245513129624E-007   6.3959677536889305E-007   6.3867497535832986E-007
           9  0.99999784271803471        8.0936000539373978E-007   8.0935191971439320E-007   8.0787225372657858E-007
          10  0.99999730425163602        9.9902089838447808E-007   9.9900980895149677E-007   9.9675161022915920E-007
          11  0.99999670635589077        1.2085623889234790E-006   1.2085476318810674E-006   1.2052387939423556E-006
          12  0.99999604915690843        1.4379593387255635E-006   1.4379401843273714E-006   1.4332518527590956E-006
          13  0.99999533279326680        1.6871842197286607E-006   1.6871598724791242E-006   1.6807011655710120E-006
          14  0.99999455741597054        1.9562071177402834E-006   1.9561767165487395E-006   1.9474894774614786E-006
          15  0.99999372318840773        2.2449957364016197E-006   2.2449583547491596E-006   2.2335119378958130E-006
          16  0.99999283028630115        2.5535154014685677E-006   2.5534700475876072E-006   2.5386561418936570E-006
          17  0.99999187889765706        2.8817290654090010E-006   2.8816746824755325E-006   2.8628021741673784E-006
          18  0.99999086922271019        3.2295973123154918E-006   3.2295327786539910E-006   3.2058226562091810E-006
          19  0.99998980147386451        3.5970783631326625E-006   3.5970024924336078E-006   3.5675827963084299E-006
          20  0.99998867587563156        3.9841280811982966E-006   3.9840396227482700E-006   3.9479404424795806E-006
          21  0.99998749266456410        4.3906999780972681E-006   4.3905976170215943E-006   4.3467461382799322E-006
          22  0.99998625208918723        4.8167452198273130E-006   4.8166275773451983E-006   4.7638431814953092E-006
          23  0.99998495440992508        5.2622126332756065E-006   5.2620782669677323E-006   5.1990676856706361E-006
          24  0.99998359989902519        5.7270487130050529E-006   5.7268961170935789E-006   5.6522486444612574E-006
          25  0.99998218884047829        6.2111976283491616E-006   6.2110252339900890E-006   6.1232079987797570E-006
          26  0.99998072152993589        6.7146012308142998E-006   6.7144074064021488E-006   6.6117607067119434E-006
          27  0.99997919827462289        7.2371990617880920E-006   7.2369821132728362E-006   7.1177148161745210E-006
          28  0.99997761939324858        7.7789283605526802E-006   7.7786865317688892E-006   7.6408715402859834E-006
          29  0.99997598521591369        8.3397240726014756E-006   8.3394555456096091E-006   8.1810253354211204E-006
          30  0.99997429608401278        8.9195188582580421E-006   8.9192217536978210E-006   8.7379639819185332E-006
          31  0.99997255235013616        9.5182431015956227E-006   9.5179154790514605E-006   9.3114686674094613E-006
          32  0.99997075437796656        1.0135824919655881E-005   1.0135464778034249E-005   9.9013140727352472E-006
          33  0.99996890254217274        1.0772190171965235E-005   1.0771795449883959E-005   1.0507268460419710E-005
          34  0.99996699722830062        1.1427262470347249E-005   1.1426831046536627E-005   1.1129093765661710E-005
          35  0.99996503883266163        1.2100963189029438E-005   1.2100492882745136E-005   1.1766545689812202E-005
          36  0.99996302776221635        1.2793211475042755E-005   1.2792700046490403E-005   1.2419373796299114E-005
          37  0.99996096443445748        1.3503924258912090E-005   1.3503369409683493E-005   1.3087321608962349E-005
          38  0.99995884927728795        1.4233016265635918E-005   1.4232415639156836E-005   1.3770126712760412E-005
          39  0.99995668272889648        1.4980400025953350E-005   1.4979751207942736E-005   1.4467520856809057E-005
          40  0.99995446523763143        1.5745985887896636E-005   1.5745286406837289E-005   1.5179230059711590E-005
          41  0.99995219726186979        1.6529682028627240E-005   1.6528929356247769E-005   1.5904974717139438E-005
          42  0.99994987926988577        1.7331394466553525E-005   1.7330586018321524E-005   1.6644469711620810E-005
          43  0.99994751173971441        1.8151027073727974E-005   1.8150160209354403E-005   1.7397424524494347E-005
          44  0.99994509515901375        1.8988481588521982E-005   1.8987553612476547E-005   1.8163543349983843E-005
          45  0.99994263002492401        1.9843657628576028E-005   1.9842665790613583E-005   1.8942525211349254E-005
          46  0.99994011684392459        2.0716452704023122E-005   2.0715394199720948E-005   1.9734064079068408E-005
          47  0.99993755613168733        2.1606762230983358E-005   2.1605634202289230E-005   2.0537848991003093E-005
          48  0.99993494841292896        2.2514479545327288E-005   2.2513279081118247E-005   2.1353564174502319E-005
          49  0.99993229422126029        2.3439495916705898E-005   2.3438220053357638E-005   2.2180889170394833E-005
          50  0.99992959409903148        2.4381700562844819E-005   2.4380346284811566E-005   2.3019498958822262E-005
          51  0.99992684859717818        2.5340980664100447E-005   2.5339544904505268E-005   2.3869064086863510E-005
          52  0.99992405827506270        2.6317221378275604E-005   2.6315701019511010E-005   2.4729250797900263E-005
          53  0.99992122370031433        2.7310305855692201E-005   2.7308697730030975E-005   2.5599721162672941E-005
          54  0.99991834544866631        2.8320115254518565E-005   2.8318416144734671E-005   2.6480133211975559E-005
          55  0.99991542410379219        2.9346528756348784E-005   2.9344735396348301E-005   2.7370141070937494E-005
          56  0.99991246025713898        3.0389423582031629E-005   3.0387532657493551E-005   2.8269395094839467E-005
          57  0.99990945450775859        3.1448675007746354E-005   3.1446683156773186E-005   2.9177542006410367E-005
          58  0.99990640746213810        3.2524156381322865E-005   3.2522060195100862E-005   3.0094225034551140E-005
